n	k	approx	t_approx	exact	t_exact
6610718	5820421	0.711598011059808	761	0.7115980110598168	6616911784
9054472	1492558	0.08736470482940917	706	0.08736470482940725	1797083416
2157419	1457427	0.459382913783975	778	0.4593829137840111	1584209589
8265952	2296946	0.15396518518573388	736	0.15396518518573443	2634906994
951260	50921	0.027256339013937647	585	0.027256339014028304	51320217
7344511	3494311	0.2883955511439934	732	0.2883955511439962	3740190718
893632	718141	0.6022405013860057	725	0.6022405013863237	853353448
8776282	792249	0.04655885173361274	664	0.046558851733619885	915073939
4911783	1592357	0.1831600764881115	885	0.18316007648811278	1772335473
9328904	1807977	0.10384966946933905	803	0.10384966946934368	2118958852
3494580	2088935	0.38717844613751606	795	0.38717844613752844	2353614542
1680361	299977	0.09510333626882206	756	0.09510333626885983	338114560
6881290	1079241	0.08287352859318531	715	0.08287352859318808	1205008676
7329763	2324406	0.17862223563028756	701	0.17862223563028792	2478976224
1210724	274005	0.12281509993381479	719	0.12281509993387976	330403763
9569224	4456795	0.28090334331087796	715	0.280903343310882	5100427582
2696641	426599	0.08363438492428166	725	0.08363438492429398	486456222
3621076	1532509	0.25003790497590805	810	0.2500379049759178	1729359283
1217212	773600	0.42118998681134956	698	0.42118998681145564	843036408
9939922	2914935	0.16352400702760772	748	0.16352400702761047	3258089020
